Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,Salida,,,,,
1,-0.5886102744,-1.064672325,-0.5832782712,-0.933476649,-0.7554714093,-0.9582248446,0.5845373865,1,,,,,
1,-0.693435483,-0.8713913537,-0.5534754882,-1.049188989,-0.5700225337,-1.545949432,0.5712684186,1,,,,,
1,-0.5607432432,-0.9799590421,-0.7649208883,-1.186247217,-0.6468379868,-3.23228339,0.5223752062,1,,,,,
1,-0.6373641841,-0.8565635049,-0.6417125354,-0.9361964012,-0.7798489375,-2.207207181,0.5879389318,1,,,,,
1,-0.6830746737,-1.188146128,-0.6353019584,-1.184392197,-0.5704106283,-0.8462774642,0.593777845,1,,,,,
1,-0.5839592871,-1.067142492,-0.559932414,-0.8773298623,-0.7440273653,-1.817450699,0.4895315351,1,,,,,
1,-0.7387894293,-0.9311060393,-0.5673870454,-1.032210848,-0.7135509128,-2.563516587,0.5356681525,1,,,,,
1,-0.5520268534,-1.197733769,-0.5612873523,-0.9987354279,-0.7081159457,-1.454085981,0.5581503461,1,,,,,
1,-0.6058397997,-0.8122060753,-0.6030803451,-1.175551073,-0.6226180904,-3.675463966,0.4951717056,1,,,,,
1,-0.686894775,-1.122841433,-0.6771252397,-0.8514359254,-0.7197948017,-3.129369674,0.6063833855,1,,,,,
1,-0.6595633124,-1.184662401,-0.7043488243,-0.8409259285,-0.7708981798,-3.508222925,0.5766734521,1,,,,,
1,-0.6201401605,-1.186079544,-0.6116160397,-1.007600458,-0.5743567272,-1.803555707,0.6071390491,1,,,,,
1,-0.6926917474,-0.9067126111,-0.5697410764,-1.125734292,-0.568952812,-3.384855694,0.4631095865,1,,,,,
1,-0.6847992601,-1.073423029,-0.6713330532,-0.8618318643,-0.5667995284,-1.255985846,0.5299065773,1,,,,,
1,-0.7667736028,-0.8748506654,-0.6760716928,-1.173860952,-0.7890081644,-4.401529151,0.5580059647,1,,,,,
1,-0.7300835462,-1.035024874,-0.6436182035,-0.9812559987,-0.7935175913,-3.819809828,0.5735190626,1,,,,,
1,-0.6926423897,-0.9986551203,-0.774632332,-1.020630945,-0.6163172202,-1.613996905,0.570004962,1,,,,,
1,-0.6011919009,-1.165760665,-0.7464253883,-1.097102596,-0.5956832788,-3.83076726,0.4752964924,1,,,,,
1,-0.5625036399,-1.196578824,-0.6969573298,-0.9254358241,-0.6244387006,-3.791265717,0.601018308,1,,,,,
1,-0.5657085969,-0.9605256359,-0.6738740992,-0.9544468362,-0.6233900772,-4.435698949,0.5902612304,1,,,,,
1,-0.6282941924,-1.119501915,-0.6736624328,-1.014882898,-0.7757688329,-3.588630955,0.4656672121,1,,,,,
1,-0.5634162632,-0.9713244715,-0.739500931,-0.9182546876,-0.706480242,-1.386446955,0.5206549609,1,,,,,
1,-0.6514678996,-1.064677454,-0.588406894,-0.9883392462,-0.556591993,-4.471731724,0.4649596676,1,,,,,
1,-0.6904595294,-0.873032936,-0.7559333781,-0.8740168637,-0.6009019105,-4.217269032,0.6194976873,1,,,,,
1,-0.7425304768,-0.9124664984,-0.7427870152,-1.014297241,-0.5935060057,-1.4469247,0.5452650285,1,,,,,
1,-0.6227125318,-0.8757938822,-0.5549112414,-0.8799859181,-0.6063539174,-4.124986153,0.5809653904,1,,,,,
1,-0.7491992554,-0.9562648594,-0.71760831,-0.9618739592,-0.5719195763,-3.767099964,0.5298078422,1,,,,,
1,-0.7571962449,-0.9055110085,-0.7389460563,-0.9640222989,-0.5890196254,-3.620393061,0.5515203165,1,,,,,
1,-0.6926867087,-0.825312691,-0.7451257519,-0.9275210637,-0.6619734141,-3.193005885,0.4692673921,1,,,,,
1,-0.61144185,-1.129743064,-0.6708597799,-0.8687284439,-0.796221146,-0.9750143884,0.4524001467,1,,,,,
1,-0.7004547385,-1.012448605,-0.5995798993,-1.061960256,-0.7327322908,-2.241071432,0.5144602087,1,,,,,
1,-0.700005188,-1.073151868,-0.6046175301,-0.9100781763,-0.7959190436,-2.500551361,0.6101995962,1,,,,,
1,-0.741981693,-0.8748680675,-0.7317509134,-0.9745195574,-0.7248307076,-2.993433835,0.5437445904,1,,,,,
1,-0.6978249177,-1.101939809,-0.6316240664,-0.8220529352,-0.7029343407,-3.969239107,0.5910981651,1,,,,,
1,-0.6232189042,-1.104868989,-0.6848321697,-0.9582249814,-0.7083968785,-2.924132526,0.4581361501,1,,,,,
1,-0.6439216081,-0.8366006191,-0.7265657781,-0.9265490504,-0.5545934883,-3.735157741,0.6170844318,1,,,,,
1,-0.6850479422,-1.067462015,-0.7441883508,-0.9747459738,-0.5984636136,-3.807911467,0.5355005614,1,,,,,
1,-0.5649145465,-1.171720251,-0.6032436438,-1.12644304,-0.6469250697,-3.071093322,0.4673818843,1,,,,,
1,-0.6362136117,-0.8393865104,-0.7834763858,-1.067900159,-0.5611052689,-4.061391421,0.5476044099,1,,,,,
1,-0.6090632659,-1.15417726,-0.7601724057,-1.02136655,-0.7885207614,-2.288042738,0.5788215228,1,,,,,
1,-0.6298984558,-0.9950515279,-0.7831068318,-1.11093825,-0.690089567,-0.8680997393,0.4586904078,1,,,,,
1,-0.7428167826,-1.029323785,-0.5712490459,-1.160371271,-0.73438218,-2.598544086,0.5780574346,1,,,,,
1,-0.7437895631,-1.17351262,-0.7785126344,-1.078052215,-0.6662441801,-2.992464288,0.4862031807,1,,,,,
1,-0.6371892043,-1.159752708,-0.6959704719,-0.9619284092,-0.6873985672,-4.187795078,0.6022543877,1,,,,,
1,-0.7926029723,-1.199844925,-0.6025448332,-1.07502436,-0.598320672,-2.387835408,0.5778534374,1,,,,,
1,-0.5614075687,-1.022994171,-0.5956768011,-0.9570293339,-0.7481451205,-0.9335093338,0.4559604728,1,,,,,
1,-0.5914793065,-0.8659796714,-0.7563721329,-1.146959692,-0.7086722679,-1.180254401,0.5725690341,1,,,,,
1,-0.7311482806,-0.8916086587,-0.6455007258,-0.9717054125,-0.6762843127,-3.005625829,0.5336277632,1,,,,,
1,-0.643319464,-0.810780249,-0.7823343789,-0.9506651448,-0.6362947338,-2.804355138,0.451662017,1,,,,,
1,-0.7149619044,-1.199075029,-0.7112228595,-1.005987864,-0.6825379146,-1.667736868,0.6122724416,1,,,,,
1,-0.7183333139,-1.156142838,-0.6815676716,-0.952254178,-0.7809285579,-0.9077130367,0.587532848,1,,,,,
1,-0.7210710107,-0.9237826946,-0.6753939181,-0.8508546302,-0.7817387475,-3.304263501,0.5627321344,1,,,,,
1,-0.5731374525,-1.103262403,-0.5731295622,-0.872510341,-0.6201707055,-3.513319281,0.5421505712,1,,,,,
1,-0.7902198789,-1.026249493,-0.5689320211,-1.19548227,-0.7243517959,-3.920271736,0.5583380471,1,,,,,
1,-0.6184398426,-0.8877040671,-0.764522973,-0.9077361537,-0.717550401,-1.660792016,0.5017764872,1,,,,,
1,-0.6054842696,-0.9150720174,-0.7132006749,-1.01530916,-0.7297742545,-3.28709836,0.5295761358,1,,,,,
1,-0.7304376719,-1.019109401,-0.6986330358,-1.025290322,-0.6669079113,-0.8704808715,0.5607465538,1,,,,,
1,-0.5554587234,-1.07749588,-0.7603030235,-1.0169434,-0.7251043305,-4.267794559,0.529764595,1,,,,,
1,-0.6337462881,-0.9455442345,-0.7173059638,-0.8625740528,-0.6812708673,-1.711793037,0.5645736547,1,,,,,
1,-0.5607922413,-1.192040982,-0.7171914991,-0.8874863659,-0.5525471129,-2.206387769,0.595271256,1,,,,,
1,-0.553158096,-1.106705555,-0.6382365641,-0.906413025,-0.7948089666,-0.889783585,0.6150766318,1,,,,,
1,-0.5901228157,-0.9632529782,-0.6951091177,-1.010813514,-0.7885603291,-1.057139713,0.551477277,1,,,,,
1,-0.6834538608,-0.9662474457,-0.6610828002,-0.8258921715,-0.6718948521,-2.710192107,0.6152614195,1,,,,,
1,-0.6687679674,-0.9210496513,-0.6819881925,-0.9479287502,-0.6338093724,-1.090797073,0.565253709,1,,,,,
1,-0.7994795018,-0.8019059101,-0.6503525954,-0.9737823895,-0.568304378,-1.071479528,0.6092664462,1,,,,,
1,-0.7024829957,-1.16671051,-0.6705912726,-0.8276100032,-0.7622947885,-1.419202515,0.5881419703,1,,,,,
1,-0.5918493638,-0.8121975138,-0.7916388108,-0.9265494827,-0.5571199549,-2.177761075,0.5490060385,1,,,,,
1,-0.728838734,-0.8004920779,-0.6424640944,-0.9708631572,-0.7371494587,-2.825891736,0.4817524252,1,,,,,
1,-0.5540042469,-0.8682832145,-0.6822115891,-0.8361013981,-0.6248923194,-1.644539751,0.4852911765,1,,,,,
1,-0.7866544261,-0.9270621964,-0.621976103,-1.010621082,-0.6728104522,-3.275225291,0.5199479936,1,,,,,
1,-0.5564670469,-1.065924051,-0.7752792288,-1.122208555,-0.6764724361,-3.591430748,0.5169373632,1,,,,,
1,-0.5500246099,-1.118105453,-0.6398642911,-0.9178360762,-0.6360020518,-0.8664102253,0.4835402493,1,,,,,
1,-0.7594999204,-0.950855712,-0.5958355221,-0.8159698865,-0.6670201226,-1.305191634,0.5988666913,1,,,,,
1,-0.5600968531,-1.14898064,-0.7325030374,-0.8765396746,-0.7303925534,-3.320101652,0.61916819,1,,,,,
1,-0.6019403041,-0.8056722314,-0.7368270021,-1.113590491,-0.7948704819,-2.320837192,0.6228306442,1,,,,,
1,-0.6064030285,-1.069382607,-0.6265480577,-1.052254654,-0.7502961997,-4.376237555,0.5144768211,1,,,,,
1,-0.7957151812,-1.170480682,-0.5722710134,-0.8266340248,-0.6450046626,-3.277849205,0.5753976017,1,,,,,
1,-0.7484537139,-0.8864951513,-0.6053151213,-0.8777634517,-0.7024907746,-0.9828674099,0.528182213,1,,,,,
1,-0.6918073992,-1.164967235,-0.614276645,-1.099108931,-0.6811061188,-2.967859806,0.5192127333,1,,,,,
1,-0.6399236609,-0.8217925988,-0.7591444964,-0.8638348151,-0.6914370424,-3.880964293,0.6231673659,1,,,,,
1,-0.7466481007,-0.8966457877,-0.6369760341,-0.8512911943,-0.648836695,-2.816011752,0.5896183991,1,,,,,
1,-0.7462563389,-1.056875759,-0.5596753405,-0.9750109772,-0.7129632431,-1.501948376,0.5797611889,1,,,,,
1,-0.7708770137,-0.8582412239,-0.5909424613,-0.8218726248,-0.6087540864,-1.132711826,0.4550618075,1,,,,,
1,-0.7052864025,-1.135685729,-0.7142384904,-1.155629894,-0.5750799082,-1.678755372,0.509220487,1,,,,,
1,-0.7659578055,-0.8844369695,-0.7285022398,-0.8994010906,-0.7168999452,-2.398888322,0.5067779976,1,,,,,
1,-0.5796270209,-0.885047963,-0.5600152741,-0.8313256803,-0.6189999381,-2.012011815,0.5553680042,1,,,,,
1,-0.6345389174,-0.9713875881,-0.7756563195,-1.015343441,-0.6226702045,-1.305259271,0.5101552959,1,,,,,
1,-0.7734214468,-0.8164314646,-0.5559677471,-0.9474850091,-0.6298570542,-1.287968025,0.5120912924,1,,,,,
1,-0.6169583788,-0.8470085334,-0.6103005206,-1.137500498,-0.6082585844,-2.464566934,0.5135253918,1,,,,,
1,-0.6306596083,-1.16148534,-0.5683051665,-1.058461435,-0.7979627321,-2.420422548,0.5470272968,1,,,,,
1,-0.6686216321,-0.8704041888,-0.7847242663,-1.045733126,-0.7333335204,-2.251245297,0.5926003653,1,,,,,
1,-0.5928740647,-1.073509352,-0.7911129772,-1.088434163,-0.7598556675,-2.614548321,0.5313425594,1,,,,,
1,-0.7788194853,-0.8579281439,-0.7016003231,-0.9525661893,-0.5722275043,-2.452478364,0.6030556405,1,,,,,
1,-0.5526386483,-0.9164484208,-0.7281546612,-0.904065023,-0.6927367532,-3.25433034,0.5979626797,1,,,,,
1,-0.6740534933,-1.073083896,-0.6359432969,-0.8785192499,-0.7938159053,-2.130963411,0.5011544091,1,,,,,
1,-0.5520981155,-0.8009450995,-0.5644017507,-0.8467291503,-0.5592221724,-3.398699488,0.4623473349,1,,,,,
1,-0.7242211269,-0.9383159203,-0.5778740209,-1.004017346,-0.7844376613,-1.006713892,0.5865705045,1,,,,,
1,-0.6106780956,-0.9708605213,-0.7429106372,-1.062993215,-0.5664826055,-1.984317618,0.5216861743,1,,,,,
1,-0.684675111,-1.158008006,-0.6450087649,-0.8632575984,-0.6801295202,-2.552672997,0.6126101056,1,,,,,
1,-0.7903005699,-1.069655764,-0.724822939,-1.059861057,-0.5787814089,-3.348657162,0.6039903835,1,,,,,
1,-0.5857706951,-1.181744196,-0.7143954573,-0.855995486,-0.6525443667,-1.517440745,0.5566968011,1,,,,,
1,-0.5737180308,-1.019032763,-0.599813679,-1.128523465,-0.6059115218,-3.677315657,0.5385557853,1,,,,,
1,-0.6540806243,-0.8518946124,-0.5681096762,-0.8351651154,-0.7851068824,-1.324670195,0.6217802286,1,,,,,
1,-0.7700559369,-1.135939847,-0.7327621606,-0.8781070471,-0.6570104199,-4.489618943,0.4698038768,1,,,,,
1,-0.6889883045,-0.8054109511,-0.7678374556,-0.9546072337,-0.627099524,-2.45021624,0.5781883608,1,,,,,
1,-0.7611126708,-0.8308727896,-0.6680070334,-1.169139517,-0.7863753452,-2.700147382,0.62299197,1,,,,,
1,-0.6283319881,-1.140651184,-0.5614135255,-1.073744429,-0.7488100113,-2.328421786,0.5874720205,1,,,,,
1,-0.7014228158,-0.8215201024,-0.5777198958,-1.123807096,-0.601095436,-3.347968183,0.5611944385,1,,,,,
1,-0.5886021167,-0.9891469852,-0.5607261067,-1.125361591,-0.7339192292,-3.232436043,0.4520136383,1,,,,,
1,-0.6602754999,-0.8311330992,-0.6598618571,-0.8239948951,-0.772170683,-2.685583826,0.4735623491,1,,,,,
1,-0.7857946541,-1.191277217,-0.6284840622,-0.9380177236,-0.7847445493,-4.490543839,0.4722890609,1,,,,,
1,-0.5947461997,-0.8092185637,-0.7872626622,-1.014747057,-0.6881265273,-3.554893715,0.4909839781,1,,,,,
1,-0.5522683165,-0.8743639385,-0.7018802297,-0.8140807265,-0.7735263129,-0.8324606145,0.6158013014,1,,,,,
1,-0.6810171172,-1.120677178,-0.742689985,-1.155079226,-0.5715015258,-3.98520346,0.5520062595,1,,,,,
1,-0.763185042,-0.8510599913,-0.600454676,-0.9147348289,-0.6708713912,-4.483650213,0.457140606,1,,,,,
1,-0.5677176705,-0.8245152437,-0.7296836602,-0.8636964737,-0.6017483282,-4.389350467,0.5523960831,1,,,,,
1,-0.6416409419,-1.043096688,-0.6927123199,-0.9801098274,-0.760932829,-4.180146784,0.4565798719,1,,,,,
1,-0.5973189754,-0.9496632359,-0.7214603904,-1.076534122,-0.6975270287,-0.8676200191,0.4859768538,1,,,,,
1,-0.7481992555,-1.107302998,-0.5909968274,-1.170217129,-0.7075627827,-4.235218951,0.5879741567,1,,,,,
1,-0.5915918904,-1.036913977,-0.7456131538,-0.9673212564,-0.7757862539,-4.388017986,0.612872498,1,,,,,
1,-0.6449649103,-0.9828410966,-0.6844530243,-1.073698675,-0.7051507465,-1.637570825,0.4708052167,1,,,,,
1,-0.798331008,-1.134967427,-0.6826178915,-1.101487286,-0.7048410742,-2.576798258,0.5688281926,1,,,,,
1,-0.6538095078,-0.9451238125,-0.7887774701,-0.8882956677,-0.7012415878,-2.56961965,0.5224764105,1,,,,,
1,-0.6317214729,-1.11621046,-0.687519843,-1.036363453,-0.6835063866,-3.429504881,0.4737010496,1,,,,,
1,-0.6180510151,-0.865934389,-0.7649840832,-0.8899742667,-0.7523793267,-2.635662777,0.6118209446,1,,,,,
1,-0.6273636081,-1.134090094,-0.7945225694,-0.8041954572,-0.6745876314,-4.443202556,0.4681684136,1,,,,,
1,-0.7974688213,-0.9326548002,-0.6441908458,-0.9060989745,-0.5624717153,-3.651316328,0.5883110854,1,,,,,
1,-0.6187733444,-1.017429653,-0.7006832998,-1.195151908,-0.6392432928,-2.551512586,0.5503767111,1,,,,,
1,-0.6916147669,-1.032772891,-0.7660253168,-1.089970952,-0.789816071,-2.046279498,0.6161419861,1,,,,,
1,-0.5805642726,-0.8452106521,-0.6013858781,-1.190208359,-0.7612109149,-2.040427815,0.4981373075,1,,,,,
1,-0.6400565464,-1.192277121,-0.7246796914,-1.02624279,-0.660734527,-0.9370068203,0.5418790606,1,,,,,
1,-0.6291286315,-0.9443715489,-0.7947936796,-1.192179825,-0.6681438268,-3.083010316,0.4949016975,1,,,,,
1,-0.6025215423,-0.866208133,-0.5919192469,-1.014731079,-0.5784734319,-2.359929062,0.6222904071,1,,,,,
1,-0.7158267718,-1.097978461,-0.624874231,-1.099688294,-0.7895716997,-4.201737657,0.4684476362,1,,,,,
1,-0.7944264171,-0.9833151697,-0.7539274573,-0.8882707677,-0.655030314,-1.181079731,0.5275969676,1,,,,,
1,-0.556044028,-1.055376051,-0.6818484818,-1.014656811,-0.6997260243,-2.868688967,0.574858437,1,,,,,
1,-0.604478468,-1.080009749,-0.7301924385,-0.891536302,-0.6032565525,-1.28691663,0.5143452244,1,,,,,
1,-0.7872755352,-1.032049004,-0.6507833621,-1.038941158,-0.6028310896,-3.554587947,0.4961545274,1,,,,,
1,-0.6918856587,-0.9259156816,-0.6146075356,-1.023992261,-0.6197857417,-2.072267325,0.5572949939,1,,,,,
1,-0.6671664252,-1.126089772,-0.7434674943,-1.188615033,-0.7518409244,-3.330051502,0.5200609531,1,,,,,
1,-0.7601490397,-1.017330097,-0.6614458454,-0.8418766215,-0.5968679909,-2.694115219,0.4618942377,1,,,,,
1,-0.6214003546,-1.130296462,-0.7273565613,-0.8426371721,-0.6591105247,-2.396741294,0.5038855705,1,,,,,
1,-0.7468380818,-0.9376324263,-0.6322172752,-1.10065994,-0.6593274538,-2.809742941,0.4575327403,1,,,,,
1,-0.7689436864,-0.9726892598,-0.5891355373,-1.072321037,-0.6434513405,-2.846461683,0.5959055451,1,,,,,
1,-0.6115395906,-0.9656525447,-0.59193678,-0.8488106327,-0.6108532635,-4.130874987,0.4886961208,1,,,,,
1,-0.5875864994,-1.181055808,-0.6369275404,-0.9141210969,-0.7584815863,-1.024979767,0.5308767471,1,,,,,
1,-0.5851657198,-0.833534401,-0.7688038019,-0.9727270646,-0.6013988132,-2.554158191,0.4944240899,1,,,,,
1,-0.7343632248,-1.165187186,-0.7262089389,-0.8144163742,-0.6074052478,-3.750312727,0.4882009394,1,,,,,
1,-0.6188171826,-1.142752298,-0.7864633791,-0.8269179864,-0.5722866536,-2.285765901,0.5590748318,1,,,,,
1,-0.6883927252,-0.8886692398,-0.6736132553,-0.8736337805,-0.7513217444,-1.03670136,0.575615317,1,,,,,
1,-0.6507030322,-1.057452212,-0.6901055992,-1.017221036,-0.7808511086,-0.813235864,0.6059477272,1,,,,,
1,-0.6472759893,-0.8241197909,-0.6327852884,-0.9493825174,-0.7180826189,-2.313193969,0.4622609282,1,,,,,
1,-0.7994665371,-1.093745378,-0.7818478599,-0.9610914759,-0.7282198391,-1.850910233,0.6238759926,1,,,,,
1,-0.5534745212,-0.8340337258,-0.7167648492,-1.064188623,-0.6344920446,-2.655837364,0.4711905271,1,,,,,
1,-0.776374343,-0.9662743862,-0.7777879137,-0.9195666622,-0.618732262,-1.142530458,0.5256994469,1,,,,,
1,-0.7743274163,-1.095085809,-0.7557371438,-0.8415968618,-0.5534332305,-3.954520995,0.4893892467,1,,,,,
1,-0.6898792981,-0.9623483431,-0.6624378563,-1.140963167,-0.742076323,-2.152591309,0.5417163404,1,,,,,
1,-0.7155324864,-1.006768429,-0.5828043628,-1.122268542,-0.5831500562,-0.9875548963,0.6165966797,1,,,,,
1,-0.6022195776,-1.081001919,-0.7900420327,-1.005989587,-0.669525441,-1.659840368,0.5946156658,1,,,,,
1,-0.7442179034,-0.8342789966,-0.6483491629,-0.9654190252,-0.7264991449,-2.430560779,0.5665768241,1,,,,,
1,-0.5900917989,-1.060018202,-0.6286059619,-1.015805956,-0.7166728192,-2.835637147,0.5112523495,1,,,,,
1,-0.7270855426,-1.188042358,-0.7169327152,-0.9154308251,-0.6933065594,-3.981112866,0.6242203278,1,,,,,
1,-0.791625206,-0.9475666476,-0.7788475947,-0.985427047,-0.5502567244,-3.086500118,0.5533644912,1,,,,,
1,-0.6936540235,-1.114328177,-0.6150741071,-1.122418159,-0.5980292169,-3.760124576,0.5902657994,1,,,,,
1,-0.7894481376,-1.154688754,-0.7872251713,-0.930298671,-0.5774841455,-3.964758242,0.466283123,1,,,,,
1,-0.693226163,-0.8580248375,-0.7009889661,-0.9813291231,-0.7734666079,-1.177014287,0.4955743699,1,,,,,
1,-0.5896063506,-0.9172155347,-0.5506640837,-1.168170175,-0.6795953751,-3.44040411,0.5378614695,1,,,,,
1,-0.7299279852,-0.9734306613,-0.5949370773,-1.148023966,-0.6192441186,-4.413412964,0.4824124886,1,,,,,
1,-0.6064634371,-1.13636669,-0.6895340011,-1.174589809,-0.5571414071,-2.828579666,0.5476851589,1,,,,,
1,-0.6478096572,-0.8343429059,-0.554473678,-0.9725837807,-0.6728657172,-2.933253065,0.5040168012,1,,,,,
1,-0.6329531563,-1.060560025,-0.6592217801,-0.8702587092,-0.7929118801,-3.814107196,0.5387216775,1,,,,,
1,-0.6115764082,-1.181936777,-0.5900683275,-0.8485561512,-0.6021991988,-3.732590013,0.4818033418,1,,,,,
1,-0.6100976442,-0.9898973192,-0.6366776222,-0.9926418556,-0.727963624,-2.201539495,0.6244530099,1,,,,,
1,-0.6387621124,-0.917851902,-0.6424188029,-1.119353466,-0.6189192592,-1.065978024,0.5947102033,1,,,,,
1,-0.5614585765,-1.171186521,-0.6444243607,-0.9919461669,-0.7605384181,-3.576721744,0.6074079079,1,,,,,
1,-0.5610207211,-0.8892151172,-0.7317337035,-1.035758591,-0.7745183993,-2.566628025,0.5806431928,1,,,,,
1,-0.5720233151,-1.115756994,-0.6665222974,-0.8408849545,-0.6335711534,-2.135134924,0.4654900235,1,,,,,
1,-0.6623613545,-1.029447254,-0.6763941373,-0.9663831137,-0.6075480931,-2.302302046,0.4834405489,1,,,,,
1,-0.6422865765,-1.194020758,-0.7301545477,-1.07535001,-0.5711930614,-0.8405721403,0.4723769575,1,,,,,
1,-0.5964801132,-1.039799838,-0.5730580489,-1.189636681,-0.7455364225,-2.088802127,0.50584443,1,,,,,
1,-0.7802813789,-1.187776028,-0.6770881413,-1.074755631,-0.5733146302,-1.213181841,0.6142570764,1,,,,,
1,-0.6964527628,-0.8665673235,-0.553485188,-0.8237248034,-0.7970258628,-1.227258705,0.5471198177,1,,,,,
1,-0.555819098,-1.030435961,-0.7159911116,-1.10069864,-0.7006834041,-1.9326941,0.5926614318,1,,,,,
1,-0.7047741831,-0.8114935701,-0.6554003958,-1.081568065,-0.7420872664,-2.322931582,0.5911984977,1,,,,,
1,-0.5739668932,-0.9222427015,-0.5821309813,-1.163743148,-0.7443764314,-2.315810166,0.6149450157,1,,,,,
1,-0.7786068055,-0.9904591098,-0.6225598888,-0.8902503554,-0.5989133784,-3.213063847,0.5248468557,1,,,,,
1,-0.7010369142,-0.9263912189,-0.5934996723,-0.8723835273,-0.717597057,-4.107258832,0.57405429,1,,,,,
1,-0.5718960839,-1.029270957,-0.5640411552,-0.8283287971,-0.6643160588,-1.534052552,0.5857079757,1,,,,,
1,-0.5862723433,-0.9558860437,-0.7330270363,-0.8961128929,-0.7459619479,-2.193852668,0.5064877038,1,,,,,
1,-0.6072073877,-0.8752005199,-0.6475612302,-0.8664961603,-0.7385027923,-3.346864113,0.5892943016,1,,,,,
1,-0.6116437477,-0.9416837807,-0.7368517453,-1.075321977,-0.6327157928,-4.227872887,0.5043863765,1,,,,,
1,-0.6944381235,-1.147499996,-0.5684799202,-1.123848885,-0.6649672911,-4.240672887,0.4947977815,1,,,,,
1,-0.7093392174,-0.8907817046,-0.5781746978,-0.8325231489,-0.6479962425,-2.759093106,0.5394778491,1,,,,,
1,-0.7613802055,-0.8068945973,-0.7539206521,-1.068302499,-0.7219893615,-3.423060014,0.5539268691,1,,,,,
1,-0.5807349036,-1.127695407,-0.6100555382,-1.148932752,-0.6773568498,-2.938454412,0.6043043159,1,,,,,
1,-0.7620904639,-1.169170157,-0.7832190016,-0.809183201,-0.569616099,-1.679099049,0.4549082701,1,,,,,
1,-0.7189288311,-0.8622722672,-0.6666258161,-1.103298348,-0.6731770456,-4.046522762,0.5058865537,1,,,,,
1,-0.5895276117,-1.016373282,-0.7464816647,-0.9851318688,-0.6483208743,-2.638064908,0.5771372409,1,,,,,
1,-0.62184087,-1.007810321,-0.7990490514,-0.8303236141,-0.6477492957,-3.828001862,0.5134667485,1,,,,,
1,-0.7295097367,-1.184488114,-0.5864211559,-0.892355189,-0.7802605859,-1.295540027,0.5981009959,1,,,,,
1,-0.569921828,-1.121540281,-0.6365942869,-1.117168986,-0.7861081422,-1.802313166,0.4524201443,1,,,,,
1,-0.6060314704,-1.061169833,-0.6255557444,-0.8968722659,-0.6403448468,-2.21901643,0.6098106405,1,,,,,
1,-0.6976432598,-0.9589785454,-0.566310085,-0.9600868481,-0.6778950242,-2.27807382,0.5391815547,1,,,,,
1,-0.7348680947,-1.062373757,-0.7962813396,-1.01840331,-0.5905817089,-3.558782579,0.5967794425,1,,,,,
1,-0.595090987,-1.097518871,-0.7618629187,-1.059835038,-0.6265478081,-1.995646549,0.4503742991,1,,,,,
1,-0.6114178555,-0.8424411654,-0.6519024461,-0.9703535455,-0.5924809157,-1.733483525,0.5080976939,1,,,,,
1,-0.7245646097,-1.134695882,-0.7884797982,-0.9233955735,-0.5521434439,-4.162162989,0.4852047991,1,,,,,
1,-0.7223442506,-0.817061098,-0.5783410098,-1.01613138,-0.5880035244,-2.575198889,0.4894426052,1,,,,,
1,-0.7094651818,-0.813372059,-0.7099201447,-0.8087567275,-0.7655549036,-2.443854614,0.5929654825,1,,,,,
1,-0.7129474649,-0.9499430443,-0.671533099,-1.001726737,-0.690690857,-1.664612935,0.5232875909,1,,,,,
1,-0.7117754992,-0.8489683544,-0.5737754946,-0.9158906911,-0.6909254418,-3.143399837,0.527714198,1,,,,,
1,-0.7867069968,-1.098180633,-0.7412994661,-0.9117363696,-0.7754501725,-3.748683984,0.5515483777,1,,,,,
1,-0.7409128532,-0.980823482,-0.6449058869,-1.076123307,-0.7035008367,-3.87849804,0.5353336917,1,,,,,
1,-0.720202871,-1.07308314,-0.6072822824,-1.053278098,-0.7550010601,-3.895439046,0.4856294592,1,,,,,
1,-0.7669416608,-0.8576256553,-0.5656853985,-1.078144996,-0.7387468354,-2.491137174,0.4633556486,1,,,,,
1,-0.6299675407,-1.11637127,-0.7241406726,-0.9006587032,-0.7143972333,-3.060839533,0.466066692,1,,,,,
1,-0.6743214139,-1.181159228,-0.6861319538,-0.8149973977,-0.6175386666,-3.265080558,0.4827179803,1,,,,,
1,-0.7737888984,-0.9984986188,-0.5560738881,-1.053171582,-0.6352521752,-4.127231299,0.4937497808,1,,,,,
1,-0.5982505479,-1.127645574,-0.6725922404,-0.8342879422,-0.7526329588,-1.107967033,0.5457408267,1,,,,,
1,-0.6028409433,-0.9176423343,-0.683594903,-1.007672293,-0.620453687,-2.751306347,0.566149007,1,,,,,
1,-0.661934492,-1.064777372,-0.7590647862,-0.9841794143,-0.6031810889,-1.721022055,0.4937077974,1,,,,,
1,-0.7847445483,-0.8345269917,-0.7987282964,-1.18403518,-0.6571080988,-1.659781472,0.555957217,1,,,,,
1,-0.5629111924,-1.076947583,-0.7195643297,-0.8996715479,-0.5817457096,-2.826589286,0.5268471259,1,,,,,
1,-0.5974579682,-1.058377479,-0.65809346,-0.9414031435,-0.6832869542,-3.254615487,0.4925311874,1,,,,,
1,-0.616032043,-1.06170358,-0.5502194626,-0.8653832763,-0.7901372153,-2.355326328,0.4979680835,1,,,,,
1,-0.567685102,-1.160360703,-0.7330147856,-0.9812286243,-0.7176514501,-1.386435262,0.4792134817,1,,,,,
