Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,Salida
1.00,-0.58,-0.72,-0.57,-0.72,-0.80,-0.97,0.02,3
1.00,-0.79,-0.75,-0.66,-0.68,-0.74,-2.06,-0.42,3
1.00,-0.63,-0.78,-0.71,-0.71,-0.57,-2.60,0.26,3
1.00,-0.73,-0.56,-0.59,-0.73,-0.56,-3.48,-0.14,3
1.00,-0.70,-0.73,-0.78,-0.77,-0.60,-4.10,-0.02,3
1.00,-0.60,-0.79,-0.77,-0.61,-0.75,-1.71,0.20,3
1.00,-0.65,-0.66,-0.71,-0.75,-0.71,-2.98,-0.23,3
1.00,-0.70,-0.76,-0.57,-0.74,-0.71,-2.21,-0.21,3
1.00,-0.59,-0.60,-0.64,-0.77,-0.66,-3.63,0.07,3
1.00,-0.69,-0.65,-0.69,-0.77,-0.65,-1.97,0.42,3
1.00,-0.66,-0.63,-0.65,-0.71,-0.70,-0.93,-0.45,3
1.00,-0.62,-0.57,-0.73,-0.73,-0.70,-1.33,0.33,3
1.00,-0.56,-0.68,-0.74,-0.70,-0.57,-0.84,0.44,3
1.00,-0.62,-0.65,-0.65,-0.57,-0.79,-4.47,0.44,3
1.00,-0.60,-0.75,-0.63,-0.62,-0.78,-3.97,0.12,3
1.00,-0.77,-0.63,-0.67,-0.68,-0.79,-2.79,0.25,3
1.00,-0.76,-0.56,-0.71,-0.72,-0.61,-1.63,0.49,3
1.00,-0.57,-0.57,-0.72,-0.70,-0.74,-3.26,0.48,3
1.00,-0.71,-0.75,-0.62,-0.58,-0.74,-2.90,-0.37,3
1.00,-0.79,-0.61,-0.56,-0.79,-0.75,-4.13,-0.13,3
1.00,-0.60,-0.72,-0.61,-0.56,-0.70,-1.29,-0.39,3
1.00,-0.57,-0.66,-0.71,-0.77,-0.78,-3.67,-0.29,3
1.00,-0.79,-0.74,-0.76,-0.65,-0.75,-2.21,-0.44,3
1.00,-0.76,-0.60,-0.58,-0.74,-0.73,-2.28,0.18,3
1.00,-0.79,-0.65,-0.66,-0.71,-0.65,-3.43,-0.45,3
1.00,-0.57,-0.76,-0.62,-0.69,-0.68,-3.07,0.14,3
1.00,-0.67,-0.75,-0.76,-0.59,-0.79,-1.69,-0.03,3
1.00,-0.70,-0.65,-0.80,-0.77,-0.74,-3.11,-0.49,3
1.00,-0.65,-0.55,-0.71,-0.60,-0.63,-2.90,0.05,3
1.00,-0.64,-0.56,-0.64,-0.60,-0.64,-2.43,0.23,3
1.00,-0.72,-0.70,-0.77,-0.59,-0.60,-1.20,-0.13,3
1.00,-0.77,-0.57,-0.79,-0.73,-0.61,-4.36,0.41,3
1.00,-0.61,-0.67,-0.78,-0.59,-0.63,-0.97,-0.12,3
1.00,-0.73,-0.65,-0.62,-0.69,-0.67,-2.06,0.34,3
1.00,-0.77,-0.72,-0.65,-0.69,-0.68,-1.47,0.23,3
1.00,-0.64,-0.62,-0.64,-0.63,-0.75,-3.08,-0.15,3
1.00,-0.62,-0.55,-0.56,-0.59,-0.62,-2.51,-0.18,3
1.00,-0.73,-0.66,-0.65,-0.73,-0.79,-2.65,-0.22,3
1.00,-0.63,-0.78,-0.71,-0.57,-0.75,-3.93,0.42,3
1.00,-0.73,-0.58,-0.59,-0.70,-0.71,-2.31,0.25,3
1.00,-0.59,-0.67,-0.76,-0.77,-0.68,-4.00,-0.39,3
1.00,-0.63,-0.65,-0.59,-0.58,-0.76,-3.65,0.44,3
1.00,-0.77,-0.67,-0.58,-0.65,-0.79,-1.17,0.50,3
1.00,-0.59,-0.64,-0.69,-0.60,-0.74,-2.63,0.25,3
1.00,-0.72,-0.63,-0.61,-0.72,-0.61,-2.21,-0.28,3
1.00,-0.70,-0.75,-0.77,-0.61,-0.75,-3.03,0.21,3
1.00,-0.59,-0.56,-0.61,-0.74,-0.78,-0.91,0.35,3
1.00,-0.59,-0.66,-0.70,-0.55,-0.61,-2.42,-0.16,3
1.00,-0.75,-0.57,-0.59,-0.72,-0.65,-4.25,0.07,3
1.00,-0.74,-0.80,-0.61,-0.66,-0.58,-0.84,-0.46,3
1.00,-0.59,-0.58,-0.59,-0.73,-0.67,-2.72,-0.39,3
1.00,-0.62,-0.80,-0.59,-0.80,-0.78,-1.97,0.20,3
1.00,-0.74,-0.66,-0.60,-0.67,-0.73,-2.19,0.36,3
1.00,-0.69,-0.63,-0.57,-0.66,-0.68,-2.82,-0.02,3
1.00,-0.68,-0.69,-0.57,-0.56,-0.58,-4.01,0.18,3
1.00,-0.67,-0.68,-0.77,-0.65,-0.69,-1.23,0.23,3
1.00,-0.70,-0.77,-0.69,-0.55,-0.71,-2.97,-0.40,3
1.00,-0.68,-0.62,-0.75,-0.62,-0.60,-4.24,0.04,3
1.00,-0.65,-0.59,-0.58,-0.65,-0.78,-2.14,-0.39,3
1.00,-0.61,-0.70,-0.74,-0.55,-0.69,-4.19,-0.17,3
1.00,-0.63,-0.72,-0.65,-0.77,-0.62,-4.39,-0.27,3
1.00,-0.70,-0.67,-0.62,-0.65,-0.72,-3.50,-0.02,3
1.00,-0.64,-0.71,-0.73,-0.80,-0.64,-4.39,-0.30,3
1.00,-0.77,-0.58,-0.73,-0.62,-0.69,-1.94,-0.15,3
1.00,-0.72,-0.71,-0.65,-0.64,-0.62,-0.90,-0.35,3
1.00,-0.63,-0.56,-0.68,-0.78,-0.77,-1.20,0.31,3
1.00,-0.55,-0.60,-0.71,-0.78,-0.63,-2.15,0.43,3
1.00,-0.66,-0.60,-0.70,-0.65,-0.56,-3.99,-0.31,3
1.00,-0.56,-0.75,-0.64,-0.64,-0.80,-1.50,0.18,3
1.00,-0.63,-0.59,-0.58,-0.57,-0.55,-3.23,-0.10,3
1.00,-0.56,-0.77,-0.78,-0.69,-0.71,-2.13,0.14,3
1.00,-0.59,-0.61,-0.70,-0.62,-0.70,-2.61,-0.23,3
1.00,-0.68,-0.65,-0.66,-0.75,-0.59,-1.11,0.45,3
1.00,-0.70,-0.69,-0.77,-0.76,-0.57,-1.70,-0.03,3
1.00,-0.58,-0.74,-0.57,-0.62,-0.63,-2.79,-0.50,3
1.00,-0.62,-0.70,-0.73,-0.75,-0.56,-1.88,0.39,3
1.00,-0.78,-0.56,-0.80,-0.64,-0.68,-2.99,0.13,3
1.00,-0.71,-0.74,-0.55,-0.66,-0.71,-4.04,-0.08,3
1.00,-0.72,-0.68,-0.72,-0.63,-0.73,-2.25,0.08,3
1.00,-0.56,-0.56,-0.79,-0.73,-0.76,-2.84,-0.38,3
1.00,-0.80,-0.72,-0.65,-0.64,-0.73,-3.32,-0.25,3
1.00,-0.71,-0.68,-0.63,-0.68,-0.80,-3.38,-0.07,3
-1.00,-0.61,-0.72,-0.61,-0.68,-0.71,-3.36,-0.19,3
-1.00,-0.69,-0.58,-0.70,-0.69,-0.58,-2.72,-0.36,3
-1.00,-0.58,-0.73,-0.78,-0.61,-0.57,-4.31,-0.41,3
-1.00,-0.65,-0.64,-0.62,-0.67,-0.66,-2.80,-0.47,3
-1.00,-0.66,-0.75,-0.62,-0.79,-0.61,-0.99,-0.36,3
-1.00,-0.75,-0.73,-0.60,-0.72,-0.65,-4.16,0.20,3
-1.00,-0.55,-0.62,-0.69,-0.65,-0.62,-1.06,0.45,3
-1.00,-0.67,-0.60,-0.59,-0.73,-0.59,-3.56,0.46,3
-1.00,-0.78,-0.79,-0.67,-0.61,-0.61,-3.47,-0.49,3
-1.00,-0.72,-0.73,-0.80,-0.72,-0.62,-1.35,-0.25,3
-1.00,-0.64,-0.72,-0.69,-0.78,-0.73,-4.46,-0.42,3
-1.00,-0.64,-0.57,-0.71,-0.74,-0.71,-2.32,-0.42,3
-1.00,-0.57,-0.58,-0.77,-0.61,-0.72,-3.02,-0.14,3
-1.00,-0.63,-0.67,-0.78,-0.78,-0.65,-4.38,0.24,3
-1.00,-0.72,-0.80,-0.64,-0.65,-0.70,-3.20,0.18,3
-1.00,-0.64,-0.67,-0.77,-0.73,-0.72,-3.64,-0.31,3
-1.00,-0.61,-0.61,-0.73,-0.60,-0.67,-1.30,0.23,3
-1.00,-0.67,-0.72,-0.76,-0.60,-0.65,-1.23,-0.26,3
-1.00,-0.58,-0.68,-0.75,-0.63,-0.62,-2.27,0.00,3
-1.00,-0.65,-0.66,-0.79,-0.79,-0.67,-4.44,0.04,3
-1.00,-0.56,-0.79,-0.56,-0.72,-0.58,-2.83,0.30,3
-1.00,-0.55,-0.70,-0.62,-0.68,-0.71,-3.80,-0.34,3
-1.00,-0.58,-0.74,-0.59,-0.74,-0.71,-3.94,0.04,3
-1.00,-0.61,-0.77,-0.57,-0.77,-0.59,-2.30,0.46,3
-1.00,-0.57,-0.63,-0.65,-0.68,-0.70,-1.12,-0.32,3
-1.00,-0.72,-0.63,-0.66,-0.76,-0.66,-4.09,-0.44,3
-1.00,-0.65,-0.69,-0.67,-0.63,-0.58,-4.34,0.38,3
-1.00,-0.68,-0.60,-0.77,-0.68,-0.60,-1.21,0.10,3
-1.00,-0.69,-0.63,-0.62,-0.64,-0.75,-2.60,0.32,3
-1.00,-0.61,-0.58,-0.76,-0.62,-0.60,-3.14,0.44,3
-1.00,-0.70,-0.64,-0.79,-0.60,-0.57,-2.51,0.20,3
-1.00,-0.74,-0.63,-0.58,-0.57,-0.75,-2.40,0.36,3
-1.00,-0.61,-0.75,-0.76,-0.69,-0.76,-3.93,0.15,3
-1.00,-0.69,-0.70,-0.79,-0.70,-0.62,-3.58,-0.02,3
-1.00,-0.55,-0.76,-0.58,-0.60,-0.59,-2.73,-0.24,3
-1.00,-0.64,-0.79,-0.58,-0.71,-0.61,-1.75,0.32,3
-1.00,-0.65,-0.73,-0.68,-0.58,-0.64,-1.34,-0.45,3
-1.00,-0.70,-0.57,-0.66,-0.59,-0.58,-1.90,-0.16,3
-1.00,-0.76,-0.63,-0.65,-0.69,-0.57,-2.16,-0.03,3
-1.00,-0.63,-0.55,-0.64,-0.63,-0.62,-3.97,0.37,3
-1.00,-0.63,-0.63,-0.62,-0.62,-0.65,-2.62,-0.03,3
-1.00,-0.67,-0.57,-0.63,-0.56,-0.66,-4.04,0.35,3
-1.00,-0.71,-0.63,-0.70,-0.75,-0.71,-1.68,0.45,3
-1.00,-0.65,-0.80,-0.78,-0.63,-0.59,-1.82,0.28,3
-1.00,-0.69,-0.68,-0.79,-0.66,-0.78,-3.79,0.42,3
-1.00,-0.79,-0.57,-0.60,-0.76,-0.63,-0.99,-0.38,3
-1.00,-0.66,-0.59,-0.76,-0.78,-0.66,-2.74,-0.49,3
-1.00,-0.66,-0.65,-0.78,-0.58,-0.55,-2.78,-0.46,3
-1.00,-0.70,-0.57,-0.57,-0.73,-0.74,-1.71,0.15,3
-1.00,-0.68,-0.63,-0.61,-0.72,-0.59,-3.18,0.14,3
-1.00,-0.73,-0.75,-0.65,-0.66,-0.77,-1.42,-0.45,3
-1.00,-0.65,-0.58,-0.77,-0.60,-0.61,-2.03,-0.23,3
-1.00,-0.57,-0.65,-0.78,-0.76,-0.63,-4.16,-0.05,3
-1.00,-0.67,-0.69,-0.77,-0.78,-0.78,-1.69,-0.42,3
-1.00,-0.75,-0.72,-0.77,-0.61,-0.72,-3.46,0.46,3
-1.00,-0.68,-0.68,-0.67,-0.69,-0.79,-1.82,0.43,3
-1.00,-0.60,-0.70,-0.78,-0.59,-0.67,-3.54,-0.38,3
-1.00,-0.67,-0.57,-0.78,-0.69,-0.57,-2.25,-0.06,3
-1.00,-0.64,-0.72,-0.64,-0.57,-0.71,-1.73,-0.49,3
-1.00,-0.74,-0.70,-0.58,-0.72,-0.69,-2.26,-0.48,3
-1.00,-0.79,-0.68,-0.66,-0.59,-0.71,-2.42,-0.01,3
-1.00,-0.70,-0.58,-0.64,-0.76,-0.78,-2.96,0.47,3
-1.00,-0.72,-0.77,-0.72,-0.66,-0.66,-2.27,-0.06,3
-1.00,-0.74,-0.67,-0.55,-0.71,-0.73,-1.55,0.47,3
-1.00,-0.69,-0.62,-0.57,-0.63,-0.77,-1.37,-0.12,3
-1.00,-0.67,-0.79,-0.74,-0.67,-0.77,-2.89,0.46,3
-1.00,-0.71,-0.64,-0.57,-0.70,-0.68,-1.72,-0.13,3
-1.00,-0.57,-0.77,-0.64,-0.65,-0.67,-2.18,-0.04,3
-1.00,-0.61,-0.62,-0.80,-0.68,-0.64,-2.68,-0.29,3
-1.00,-0.79,-0.76,-0.56,-0.65,-0.74,-2.13,0.06,3
-1.00,-0.63,-0.71,-0.66,-0.64,-0.71,-2.98,-0.17,3
-1.00,-0.76,-0.63,-0.61,-0.72,-0.77,-4.27,0.28,3
-1.00,-0.55,-0.72,-0.59,-0.57,-0.78,-4.39,0.07,3
-1.00,-0.64,-0.71,-0.58,-0.75,-0.71,-4.28,-0.36,3
-1.00,-0.77,-0.69,-0.80,-0.58,-0.66,-1.26,0.23,3
-1.00,-0.57,-0.67,-0.58,-0.70,-0.74,-3.96,0.50,3
-1.00,-0.77,-0.78,-0.59,-0.66,-0.69,-1.40,-0.01,3
-1.00,-0.74,-0.63,-0.55,-0.66,-0.75,-2.84,0.02,3
-1.00,-0.65,-0.71,-0.62,-0.75,-0.79,-3.67,0.33,3
-1.00,-0.78,-0.77,-0.70,-0.75,-0.73,-3.68,-0.30,3
-1.00,-0.75,-0.74,-0.73,-0.63,-0.73,-3.84,0.45,3
-1.00,-0.73,-0.78,-0.70,-0.77,-0.65,-2.28,-0.17,3
-1.00,-0.63,-0.67,-0.61,-0.69,-0.59,-4.48,0.04,3
-1.00,-0.58,-0.75,-0.64,-0.76,-0.65,-0.90,-0.50,3
-1.00,-0.61,-0.73,-0.68,-0.79,-0.80,-2.01,0.03,3
-1.00,-0.77,-0.58,-0.73,-0.71,-0.69,-3.67,-0.12,3
-1.00,-0.76,-0.65,-0.65,-0.77,-0.58,-1.35,0.01,3
-1.00,-0.67,-0.61,-0.57,-0.70,-0.78,-4.33,0.13,3
-1.00,-0.78,-0.74,-0.69,-0.66,-0.64,-3.30,0.16,3
-1.00,-0.70,-0.69,-0.61,-0.61,-0.64,-2.37,-0.16,3
-1.00,-0.61,-0.70,-0.68,-0.58,-0.57,-2.92,-0.43,3
-1.00,-0.59,-0.66,-0.75,-0.66,-0.57,-1.51,-0.30,3
-1.00,-0.63,-0.66,-0.60,-0.76,-0.60,-2.54,0.29,3
-1.00,-0.78,-0.68,-0.77,-0.61,-0.57,-3.05,0.21,3
-1.00,-0.79,-0.72,-0.76,-0.62,-0.58,-3.31,0.11,3
-1.00,-0.76,-0.60,-0.69,-0.79,-0.63,-3.39,0.23,3
-1.00,-0.65,-0.58,-0.58,-0.62,-0.76,-1.97,-0.38,3
-1.00,-0.58,-0.65,-0.69,-0.79,-0.59,-1.88,0.13,3
-1.00,-0.67,-0.70,-0.76,-0.64,-0.80,-3.78,0.37,3
-1.00,-0.76,-0.80,-0.66,-0.72,-0.56,-0.85,-0.20,3
1.00,-0.65,-0.96,-0.57,-0.88,-0.74,-2.02,0.60,1
1.00,-0.71,-1.02,-0.62,-1.13,-0.65,-2.86,0.59,1
1.00,-0.59,-1.11,-0.73,-0.87,-0.63,-4.13,0.61,1
1.00,-0.72,-0.91,-0.62,-1.16,-0.76,-3.20,0.50,1
1.00,-0.69,-1.04,-0.74,-1.08,-0.57,-4.03,0.57,1
1.00,-0.76,-1.17,-0.75,-1.07,-0.67,-3.19,0.62,1
1.00,-0.71,-1.03,-0.57,-0.97,-0.55,-1.09,0.54,1
1.00,-0.75,-0.86,-0.61,-1.18,-0.68,-2.20,0.60,1
1.00,-0.72,-0.90,-0.67,-0.99,-0.73,-3.97,0.46,1
1.00,-0.55,-1.16,-0.63,-0.84,-0.79,-3.91,0.57,1
1.00,-0.80,-1.04,-0.76,-1.13,-0.77,-2.03,0.52,1
1.00,-0.64,-1.10,-0.66,-1.15,-0.64,-3.76,0.62,1
1.00,-0.71,-0.82,-0.75,-0.95,-0.59,-3.93,0.62,1
1.00,-0.75,-1.17,-0.65,-0.88,-0.56,-4.13,0.50,1
1.00,-0.71,-1.08,-0.58,-1.12,-0.73,-1.45,0.57,1
1.00,-0.80,-0.84,-0.66,-0.88,-0.58,-2.65,0.54,1
1.00,-0.69,-0.95,-0.65,-1.06,-0.69,-1.43,0.49,1
1.00,-0.69,-1.13,-0.58,-1.14,-0.68,-3.50,0.60,1
1.00,-0.60,-1.10,-0.65,-0.96,-0.73,-4.40,0.61,1
1.00,-0.61,-0.92,-0.60,-1.17,-0.77,-1.26,0.56,1
1.00,-0.55,-1.12,-0.60,-0.98,-0.62,-4.15,0.54,1
1.00,-0.71,-1.12,-0.67,-0.80,-0.68,-3.34,0.54,1
1.00,-0.70,-1.19,-0.59,-1.11,-0.61,-4.21,0.52,1
1.00,-0.56,-1.13,-0.58,-0.81,-0.75,-3.27,0.53,1
1.00,-0.67,-0.95,-0.76,-1.11,-0.67,-1.38,0.56,1
1.00,-0.69,-0.90,-0.68,-0.94,-0.60,-1.07,0.50,1
1.00,-0.76,-1.19,-0.61,-1.17,-0.60,-1.71,0.53,1
1.00,-0.71,-1.07,-0.78,-0.87,-0.72,-2.62,0.55,1
1.00,-0.61,-1.12,-0.74,-0.81,-0.63,-2.32,0.53,1
1.00,-0.67,-0.99,-0.60,-1.06,-0.74,-1.79,0.55,1
1.00,-0.69,-1.06,-0.67,-0.87,-0.69,-1.40,0.57,1
1.00,-0.61,-1.04,-0.76,-1.17,-0.61,-3.65,0.56,1
1.00,-0.78,-0.86,-0.61,-0.82,-0.62,-1.15,0.52,1
1.00,-0.65,-0.83,-0.65,-1.05,-0.76,-1.87,0.58,1
1.00,-0.77,-0.92,-0.63,-0.83,-0.69,-2.17,0.49,1
1.00,-0.61,-0.86,-0.68,-1.03,-0.71,-2.63,0.62,1
1.00,-0.60,-0.99,-0.57,-1.10,-0.75,-2.19,0.52,1
1.00,-0.78,-0.86,-0.60,-1.10,-0.75,-3.19,0.60,1
1.00,-0.66,-0.96,-0.57,-0.88,-0.77,-2.67,0.56,1
1.00,-0.65,-0.92,-0.63,-0.88,-0.79,-2.55,0.60,1
1.00,-0.73,-1.07,-0.74,-0.82,-0.56,-2.11,0.47,1
1.00,-0.63,-1.08,-0.66,-1.11,-0.79,-4.27,0.55,1
1.00,-0.67,-0.94,-0.60,-1.19,-0.68,-4.50,0.51,1
1.00,-0.70,-1.07,-0.62,-1.07,-0.70,-2.31,0.51,1
1.00,-0.69,-0.88,-0.62,-0.87,-0.67,-2.26,0.55,1
1.00,-0.66,-1.05,-0.58,-1.18,-0.66,-3.74,0.59,1
1.00,-0.69,-1.00,-0.65,-1.06,-0.65,-4.42,0.45,1
1.00,-0.58,-1.00,-0.62,-0.91,-0.59,-3.37,0.59,1
1.00,-0.70,-0.82,-0.74,-1.04,-0.62,-1.11,0.53,1
1.00,-0.63,-0.81,-0.78,-1.18,-0.58,-3.27,0.61,1
1.00,-0.59,-0.98,-0.78,-1.16,-0.67,-3.22,0.56,1
1.00,-0.70,-0.88,-0.80,-0.83,-0.62,-1.83,0.53,1
1.00,-0.71,-0.97,-0.73,-1.17,-0.62,-3.45,0.56,1
1.00,-0.79,-1.13,-0.63,-0.89,-0.79,-1.61,0.57,1
1.00,-0.65,-1.06,-0.66,-1.06,-0.68,-2.79,0.47,1
1.00,-0.75,-0.88,-0.79,-1.16,-0.71,-3.68,0.56,1
1.00,-0.58,-1.17,-0.60,-1.12,-0.68,-2.44,0.59,1
1.00,-0.67,-1.13,-0.77,-1.11,-0.57,-1.32,0.61,1
1.00,-0.74,-1.12,-0.58,-0.84,-0.69,-1.61,0.61,1
1.00,-0.74,-0.99,-0.58,-0.89,-0.69,-4.28,0.55,1
1.00,-0.80,-0.97,-0.58,-0.83,-0.78,-2.64,0.47,1
1.00,-0.74,-1.00,-0.67,-0.84,-0.72,-3.77,0.46,1
1.00,-0.71,-1.08,-0.55,-0.93,-0.58,-1.19,0.50,1
1.00,-0.70,-1.18,-0.58,-0.97,-0.76,-2.56,0.46,1
1.00,-0.64,-0.86,-0.67,-0.83,-0.57,-3.65,0.58,1
1.00,-0.73,-0.95,-0.65,-0.95,-0.58,-1.58,0.54,1
1.00,-0.61,-0.85,-0.66,-1.06,-0.65,-3.01,0.53,1
1.00,-0.69,-0.92,-0.73,-1.08,-0.59,-2.48,0.48,1
1.00,-0.66,-1.03,-0.69,-1.07,-0.71,-4.15,0.47,1
1.00,-0.60,-1.03,-0.73,-0.84,-0.67,-3.13,0.55,1
1.00,-0.66,-1.20,-0.67,-1.15,-0.56,-2.67,0.46,1
1.00,-0.60,-1.12,-0.64,-1.05,-0.69,-3.11,0.48,1
1.00,-0.75,-0.88,-0.68,-1.07,-0.55,-3.65,0.62,1
1.00,-0.59,-0.92,-0.61,-0.88,-0.80,-2.63,0.46,1
1.00,-0.63,-1.13,-0.67,-0.96,-0.76,-1.76,0.52,1
1.00,-0.75,-1.15,-0.59,-0.97,-0.80,-1.55,0.56,1
1.00,-0.66,-0.96,-0.65,-0.81,-0.79,-3.03,0.48,1
1.00,-0.56,-1.08,-0.69,-0.87,-0.79,-1.65,0.56,1
1.00,-0.66,-0.84,-0.77,-0.97,-0.70,-2.76,0.61,1
1.00,-0.57,-1.20,-0.78,-0.94,-0.56,-1.55,0.60,1
1.00,-0.65,-1.09,-0.68,-0.82,-0.77,-3.01,0.61,1
1.00,-0.75,-0.91,-0.70,-0.98,-0.66,-1.19,0.46,1
1.00,-0.58,-1.17,-0.79,-0.93,-0.71,-1.81,0.52,1
1.00,-0.77,-0.84,-0.75,-0.98,-0.61,-3.42,0.49,1
1.00,-0.55,-1.14,-0.61,-1.08,-0.78,-3.81,0.58,1
1.00,-0.61,-0.91,-0.66,-1.15,-0.69,-2.45,0.48,1
1.00,-0.66,-0.97,-0.79,-0.88,-0.55,-4.48,0.49,1
1.00,-0.64,-1.03,-0.79,-1.10,-0.63,-1.14,0.52,1
1.00,-0.61,-0.98,-0.55,-0.95,-0.65,-2.29,0.59,1
1.00,-0.67,-0.85,-0.77,-1.03,-0.57,-1.35,0.49,1
1.00,-0.74,-1.08,-0.68,-1.04,-0.72,-1.10,0.51,1
1.00,-0.79,-1.05,-0.62,-1.07,-0.61,-4.12,0.47,1
1.00,-0.56,-1.04,-0.66,-0.96,-0.77,-4.42,0.62,1
1.00,-0.63,-1.13,-0.57,-1.14,-0.61,-4.14,0.58,1
1.00,-0.57,-1.07,-0.80,-0.82,-0.72,-2.70,0.48,1
1.00,-0.57,-0.86,-0.55,-1.10,-0.66,-3.41,0.61,1
1.00,-0.58,-0.88,-0.73,-1.11,-0.56,-3.62,0.46,1
1.00,-0.72,-0.88,-0.61,-0.88,-0.73,-1.94,0.48,1
1.00,-0.58,-0.90,-0.57,-1.03,-0.57,-1.13,0.45,1
1.00,-0.66,-0.81,-0.58,-0.96,-0.58,-1.99,0.60,1
-1.00,-0.79,-0.93,-0.61,-1.00,-0.68,-3.33,-0.54,2
-1.00,-0.80,-0.92,-0.78,-1.05,-0.76,-3.43,-0.58,2
-1.00,-0.63,-0.90,-0.70,-1.03,-0.71,-2.03,-0.48,2
-1.00,-0.77,-1.11,-0.72,-0.91,-0.61,-2.21,-0.61,2
-1.00,-0.66,-1.00,-0.63,-0.85,-0.65,-0.83,-0.60,2
-1.00,-0.61,-0.87,-0.66,-1.14,-0.63,-2.90,-0.59,2
-1.00,-0.63,-0.99,-0.61,-0.93,-0.59,-3.87,-0.62,2
-1.00,-0.79,-1.09,-0.71,-0.97,-0.77,-3.12,-0.54,2
-1.00,-0.78,-1.19,-0.71,-0.99,-0.63,-2.31,-0.53,2
-1.00,-0.68,-0.85,-0.72,-1.15,-0.59,-4.27,-0.46,2
-1.00,-0.71,-0.89,-0.60,-1.18,-0.76,-2.55,-0.51,2
-1.00,-0.65,-0.98,-0.63,-0.82,-0.60,-1.41,-0.48,2
-1.00,-0.73,-1.02,-0.77,-1.04,-0.77,-2.33,-0.49,2
-1.00,-0.70,-0.82,-0.74,-1.09,-0.60,-4.29,-0.62,2
-1.00,-0.77,-0.97,-0.63,-0.91,-0.73,-1.86,-0.58,2
-1.00,-0.58,-0.89,-0.61,-0.95,-0.69,-1.70,-0.60,2
-1.00,-0.59,-0.82,-0.73,-1.12,-0.56,-1.73,-0.46,2
-1.00,-0.78,-1.09,-0.72,-1.05,-0.66,-4.36,-0.62,2
-1.00,-0.57,-0.91,-0.56,-1.03,-0.64,-0.94,-0.52,2
-1.00,-0.68,-1.04,-0.69,-0.91,-0.58,-2.19,-0.59,2
-1.00,-0.63,-0.82,-0.69,-0.87,-0.75,-3.55,-0.51,2
-1.00,-0.75,-0.88,-0.63,-1.04,-0.71,-3.53,-0.52,2
-1.00,-0.59,-0.82,-0.74,-0.99,-0.59,-3.07,-0.46,2
-1.00,-0.67,-1.07,-0.59,-0.95,-0.78,-1.17,-0.47,2
-1.00,-0.56,-1.18,-0.71,-1.16,-0.61,-3.35,-0.47,2
-1.00,-0.56,-1.12,-0.64,-0.87,-0.67,-3.52,-0.62,2
-1.00,-0.71,-1.10,-0.78,-1.19,-0.73,-2.26,-0.47,2
-1.00,-0.72,-1.17,-0.76,-1.00,-0.60,-1.05,-0.52,2
-1.00,-0.58,-0.95,-0.77,-1.17,-0.61,-3.04,-0.62,2
-1.00,-0.64,-0.91,-0.62,-0.81,-0.65,-3.37,-0.53,2
-1.00,-0.62,-0.96,-0.64,-0.85,-0.61,-2.17,-0.49,2
-1.00,-0.61,-0.95,-0.75,-0.85,-0.62,-3.87,-0.61,2
-1.00,-0.74,-1.16,-0.58,-0.90,-0.58,-0.85,-0.46,2
-1.00,-0.60,-0.81,-0.57,-0.97,-0.80,-2.99,-0.52,2
-1.00,-0.61,-1.09,-0.66,-1.02,-0.57,-3.08,-0.51,2
-1.00,-0.79,-0.88,-0.69,-0.89,-0.63,-1.95,-0.54,2
-1.00,-0.66,-0.89,-0.59,-1.07,-0.58,-3.21,-0.49,2
-1.00,-0.72,-1.06,-0.61,-1.10,-0.73,-1.17,-0.51,2
-1.00,-0.72,-0.86,-0.62,-1.01,-0.65,-4.41,-0.53,2
-1.00,-0.69,-0.83,-0.79,-0.86,-0.66,-3.64,-0.48,2
-1.00,-0.66,-0.99,-0.71,-1.13,-0.71,-0.87,-0.46,2
-1.00,-0.77,-0.94,-0.68,-0.87,-0.76,-1.12,-0.53,2
-1.00,-0.62,-1.14,-0.62,-0.95,-0.67,-2.16,-0.52,2
-1.00,-0.76,-1.13,-0.69,-0.89,-0.73,-4.15,-0.50,2
-1.00,-0.69,-0.93,-0.79,-0.98,-0.55,-2.70,-0.58,2
-1.00,-0.56,-1.04,-0.56,-0.94,-0.78,-3.24,-0.45,2
-1.00,-0.74,-0.81,-0.73,-1.13,-0.55,-0.83,-0.57,2
-1.00,-0.63,-1.05,-0.61,-1.10,-0.61,-3.53,-0.48,2
-1.00,-0.56,-0.84,-0.73,-0.97,-0.78,-1.17,-0.48,2
-1.00,-0.65,-1.02,-0.79,-1.03,-0.74,-1.02,-0.47,2
-1.00,-0.60,-0.99,-0.70,-1.07,-0.72,-1.41,-0.54,2
-1.00,-0.72,-1.00,-0.73,-1.16,-0.61,-4.23,-0.58,2
-1.00,-0.56,-0.88,-0.67,-1.10,-0.65,-1.07,-0.58,2
-1.00,-0.70,-0.99,-0.59,-1.07,-0.59,-3.48,-0.46,2
-1.00,-0.77,-0.92,-0.65,-1.13,-0.60,-2.93,-0.49,2
-1.00,-0.67,-0.90,-0.56,-1.15,-0.59,-2.18,-0.53,2
-1.00,-0.60,-1.01,-0.68,-0.99,-0.77,-3.65,-0.53,2
-1.00,-0.56,-1.01,-0.58,-1.02,-0.74,-4.01,-0.51,2
