Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2,y3
-1.00,-0.57,-0.81,-0.75,-1.13,-0.71,-3.49,-0.61,0,1,0
-1.00,-0.71,-0.81,-0.72,-0.90,-0.56,-2.92,-0.53,0,1,0
-1.00,-0.76,-0.96,-0.64,-0.90,-0.65,-4.31,-0.49,0,1,0
-1.00,-0.61,-0.90,-0.75,-0.89,-0.74,-3.63,-0.59,0,1,0
-1.00,-0.64,-1.08,-0.63,-1.16,-0.76,-1.85,-0.62,0,1,0
-1.00,-0.59,-0.92,-0.73,-0.86,-0.68,-1.36,-0.57,0,1,0
-1.00,-0.65,-1.13,-0.57,-0.85,-0.61,-1.72,-0.49,0,1,0
-1.00,-0.59,-0.94,-0.66,-1.06,-0.61,-3.20,-0.52,0,1,0
-1.00,-0.67,-0.80,-0.79,-1.19,-0.56,-4.45,-0.55,0,1,0
-1.00,-0.58,-0.92,-0.57,-0.89,-0.72,-4.28,-0.47,0,1,0
-1.00,-0.56,-0.88,-0.75,-0.88,-0.61,-2.91,-0.47,0,1,0
-1.00,-0.73,-0.83,-0.69,-1.12,-0.65,-3.95,-0.49,0,1,0
-1.00,-0.63,-1.17,-0.64,-0.85,-0.75,-3.91,-0.48,0,1,0
-1.00,-0.58,-0.95,-0.64,-1.11,-0.69,-0.86,-0.48,0,1,0
-1.00,-0.59,-1.00,-0.65,-1.14,-0.76,-2.06,-0.57,0,1,0
-1.00,-0.64,-0.83,-0.66,-1.08,-0.65,-3.86,-0.58,0,1,0
-1.00,-0.63,-1.20,-0.76,-1.04,-0.63,-3.32,-0.59,0,1,0
-1.00,-0.80,-1.12,-0.61,-1.15,-0.76,-1.43,-0.46,0,1,0
-1.00,-0.73,-1.10,-0.70,-0.90,-0.71,-4.08,-0.60,0,1,0
-1.00,-0.67,-0.99,-0.58,-1.02,-0.66,-3.42,-0.57,0,1,0
-1.00,-0.80,-0.89,-0.77,-0.93,-0.74,-2.37,-0.57,0,1,0
-1.00,-0.79,-1.04,-0.60,-0.98,-0.57,-2.09,-0.45,0,1,0
-1.00,-0.75,-0.87,-0.79,-1.09,-0.61,-1.37,-0.53,0,1,0
-1.00,-0.67,-1.20,-0.80,-0.82,-0.69,-2.28,-0.46,0,1,0
-1.00,-0.67,-0.81,-0.76,-1.13,-0.79,-4.32,-0.49,0,1,0
-1.00,-0.61,-1.15,-0.79,-0.94,-0.78,-3.93,-0.46,0,1,0
-1.00,-0.60,-0.92,-0.68,-0.87,-0.69,-3.22,-0.51,0,1,0
-1.00,-0.65,-1.03,-0.64,-0.83,-0.57,-4.35,-0.48,0,1,0
-1.00,-0.64,-1.13,-0.64,-1.15,-0.73,-1.83,-0.47,0,1,0
-1.00,-0.68,-0.90,-0.68,-0.82,-0.75,-2.60,-0.57,0,1,0
-1.00,-0.76,-0.95,-0.74,-0.99,-0.70,-1.56,-0.62,0,1,0
-1.00,-0.68,-1.10,-0.76,-1.14,-0.68,-1.15,-0.59,0,1,0
-1.00,-0.55,-0.97,-0.59,-1.02,-0.78,-3.47,-0.62,0,1,0
-1.00,-0.76,-0.83,-0.79,-0.85,-0.66,-1.87,-0.50,0,1,0
-1.00,-0.66,-1.09,-0.62,-1.09,-0.70,-4.25,-0.51,0,1,0
-1.00,-0.73,-0.88,-0.64,-0.82,-0.68,-1.91,-0.53,0,1,0
-1.00,-0.61,-0.89,-0.57,-1.20,-0.76,-1.31,-0.48,0,1,0
-1.00,-0.68,-0.86,-0.75,-0.86,-0.71,-1.23,-0.61,0,1,0
-1.00,-0.80,-1.03,-0.67,-0.99,-0.64,-2.76,-0.56,0,1,0
-1.00,-0.71,-0.88,-0.60,-0.84,-0.72,-2.85,-0.48,0,1,0
-1.00,-0.64,-0.81,-0.72,-0.82,-0.76,-0.85,-0.57,0,1,0
-1.00,-0.75,-0.90,-0.56,-0.84,-0.58,-1.75,-0.58,0,1,0
-1.00,-0.57,-0.95,-0.66,-1.01,-0.71,-2.44,-0.61,0,1,0
-1.00,-0.56,-0.89,-0.64,-1.04,-0.58,-2.40,-0.48,0,1,0
-1.00,-0.64,-1.18,-0.61,-0.98,-0.77,-1.90,-0.54,0,1,0
-1.00,-0.68,-1.19,-0.71,-0.87,-0.63,-1.24,-0.62,0,1,0
-1.00,-0.56,-1.17,-0.57,-0.88,-0.78,-4.18,-0.60,0,1,0
-1.00,-0.78,-1.16,-0.57,-0.81,-0.79,-0.85,-0.51,0,1,0
-1.00,-0.70,-0.89,-0.63,-1.03,-0.59,-1.64,-0.56,0,1,0
-1.00,-0.68,-1.09,-0.79,-0.87,-0.60,-3.74,-0.47,0,1,0
-1.00,-0.77,-1.12,-0.74,-1.07,-0.65,-0.92,-0.49,0,1,0
-1.00,-0.57,-1.08,-0.61,-0.98,-0.62,-1.31,-0.52,0,1,0
-1.00,-0.64,-1.06,-0.68,-0.93,-0.60,-1.47,-0.46,0,1,0
-1.00,-0.67,-0.94,-0.56,-0.86,-0.58,-3.27,-0.47,0,1,0
-1.00,-0.68,-1.12,-0.76,-0.94,-0.63,-1.08,-0.46,0,1,0
-1.00,-0.71,-0.81,-0.56,-1.16,-0.71,-1.73,-0.55,0,1,0
-1.00,-0.65,-0.97,-0.71,-0.90,-0.56,-3.32,-0.47,0,1,0
-1.00,-0.67,-1.18,-0.64,-1.13,-0.70,-1.13,-0.46,0,1,0
-1.00,-0.79,-1.15,-0.70,-0.99,-0.59,-1.45,-0.51,0,1,0
-1.00,-0.60,-1.16,-0.68,-0.92,-0.60,-2.40,-0.46,0,1,0
-1.00,-0.68,-1.02,-0.76,-1.03,-0.77,-1.19,-0.47,0,1,0
-1.00,-0.63,-0.92,-0.57,-1.17,-0.58,-3.29,-0.62,0,1,0
-1.00,-0.80,-1.14,-0.57,-0.90,-0.64,-1.59,-0.49,0,1,0
-1.00,-0.55,-0.88,-0.62,-0.86,-0.55,-1.20,-0.51,0,1,0
-1.00,-0.63,-1.12,-0.61,-0.89,-0.73,-2.48,-0.50,0,1,0
-1.00,-0.75,-1.17,-0.59,-0.98,-0.75,-3.64,-0.61,0,1,0
-1.00,-0.73,-0.98,-0.66,-0.91,-0.58,-2.04,-0.46,0,1,0
-1.00,-0.74,-1.17,-0.62,-1.08,-0.60,-2.53,-0.46,0,1,0
-1.00,-0.76,-0.97,-0.74,-1.01,-0.77,-3.21,-0.45,0,1,0
-1.00,-0.65,-1.02,-0.66,-1.07,-0.80,-2.67,-0.51,0,1,0
-1.00,-0.80,-0.96,-0.74,-0.89,-0.61,-4.46,-0.55,0,1,0
-1.00,-0.66,-0.88,-0.80,-0.89,-0.67,-3.28,-0.62,0,1,0
1.00,-0.78,-0.57,-0.65,-0.55,-0.59,-1.97,-0.16,0,0,1
1.00,-0.79,-0.66,-0.63,-0.61,-0.65,-4.17,-0.36,0,0,1
1.00,-0.56,-0.70,-0.68,-0.75,-0.74,-2.83,-0.07,0,0,1
1.00,-0.66,-0.64,-0.58,-0.55,-0.73,-3.38,-0.35,0,0,1
1.00,-0.62,-0.67,-0.76,-0.76,-0.62,-3.72,-0.26,0,0,1
1.00,-0.64,-0.74,-0.63,-0.70,-0.76,-2.97,0.14,0,0,1
1.00,-0.65,-0.65,-0.76,-0.64,-0.56,-3.84,-0.18,0,0,1
1.00,-0.75,-0.70,-0.64,-0.69,-0.57,-4.23,-0.39,0,0,1
1.00,-0.59,-0.59,-0.76,-0.67,-0.75,-1.89,0.50,0,0,1
1.00,-0.62,-0.69,-0.58,-0.66,-0.67,-3.91,0.11,0,0,1
1.00,-0.76,-0.59,-0.72,-0.66,-0.75,-2.91,-0.36,0,0,1
1.00,-0.70,-0.80,-0.77,-0.77,-0.69,-2.39,-0.14,0,0,1
1.00,-0.59,-0.77,-0.62,-0.71,-0.76,-3.42,0.07,0,0,1
1.00,-0.57,-0.66,-0.58,-0.77,-0.61,-1.82,0.18,0,0,1
1.00,-0.78,-0.79,-0.75,-0.70,-0.64,-1.15,0.39,0,0,1
1.00,-0.67,-0.65,-0.63,-0.76,-0.57,-2.58,0.25,0,0,1
1.00,-0.74,-0.71,-0.58,-0.73,-0.61,-1.43,-0.13,0,0,1
1.00,-0.72,-0.73,-0.65,-0.73,-0.74,-2.24,0.18,0,0,1
1.00,-0.61,-0.56,-0.61,-0.60,-0.65,-2.57,0.03,0,0,1
1.00,-0.56,-0.76,-0.71,-0.75,-0.63,-3.69,0.18,0,0,1
1.00,-0.67,-0.72,-0.71,-0.65,-0.69,-0.81,0.01,0,0,1
1.00,-0.65,-0.67,-0.74,-0.65,-0.58,-1.38,-0.30,0,0,1
1.00,-0.77,-0.73,-0.79,-0.58,-0.72,-3.11,-0.18,0,0,1
1.00,-0.75,-0.74,-0.65,-0.58,-0.74,-3.24,-0.28,0,0,1
1.00,-0.60,-0.57,-0.63,-0.77,-0.62,-4.33,-0.35,0,0,1
1.00,-0.70,-0.59,-0.55,-0.60,-0.66,-1.45,-0.32,0,0,1
1.00,-0.65,-0.69,-0.73,-0.77,-0.70,-2.79,-0.39,0,0,1
1.00,-0.75,-0.55,-0.80,-0.68,-0.66,-3.32,-0.09,0,0,1
1.00,-0.77,-0.73,-0.69,-0.61,-0.61,-3.06,0.12,0,0,1
1.00,-0.75,-0.64,-0.61,-0.70,-0.58,-3.18,0.48,0,0,1
1.00,-0.70,-0.78,-0.67,-0.75,-0.71,-2.65,-0.21,0,0,1
1.00,-0.61,-0.56,-0.57,-0.72,-0.77,-0.92,0.02,0,0,1
1.00,-0.57,-0.72,-0.64,-0.79,-0.57,-1.19,0.34,0,0,1
1.00,-0.66,-0.58,-0.70,-0.65,-0.78,-1.50,0.14,0,0,1
1.00,-0.72,-0.73,-0.57,-0.76,-0.61,-3.53,-0.48,0,0,1
1.00,-0.67,-0.73,-0.78,-0.64,-0.62,-2.31,-0.37,0,0,1
1.00,-0.68,-0.56,-0.80,-0.70,-0.74,-3.51,-0.43,0,0,1
1.00,-0.77,-0.69,-0.77,-0.74,-0.68,-2.68,-0.22,0,0,1
1.00,-0.67,-0.67,-0.59,-0.67,-0.63,-1.36,-0.41,0,0,1
1.00,-0.78,-0.76,-0.57,-0.73,-0.76,-1.77,-0.12,0,0,1
1.00,-0.57,-0.68,-0.65,-0.71,-0.71,-1.15,0.45,0,0,1
1.00,-0.78,-0.58,-0.60,-0.57,-0.60,-3.10,0.23,0,0,1
1.00,-0.79,-0.61,-0.65,-0.63,-0.71,-1.82,-0.13,0,0,1
1.00,-0.64,-0.78,-0.64,-0.69,-0.61,-3.95,0.04,0,0,1
1.00,-0.73,-0.76,-0.59,-0.67,-0.66,-2.91,0.25,0,0,1
1.00,-0.61,-0.67,-0.61,-0.66,-0.66,-3.53,-0.23,0,0,1
1.00,-0.64,-0.63,-0.60,-0.60,-0.79,-1.74,-0.38,0,0,1
1.00,-0.70,-0.70,-0.66,-0.56,-0.66,-3.63,0.32,0,0,1
1.00,-0.72,-0.57,-0.74,-0.57,-0.62,-2.73,-0.31,0,0,1
1.00,-0.69,-0.59,-0.72,-0.76,-0.58,-3.66,-0.03,0,0,1
1.00,-0.59,-0.75,-0.60,-0.62,-0.62,-4.41,0.41,0,0,1
1.00,-0.78,-0.69,-0.72,-0.65,-0.66,-2.39,0.03,0,0,1
1.00,-0.75,-0.66,-0.59,-0.65,-0.76,-3.11,-0.24,0,0,1
1.00,-0.57,-0.57,-0.56,-0.73,-0.60,-3.99,-0.26,0,0,1
1.00,-0.58,-0.62,-0.72,-0.56,-0.64,-3.78,0.24,0,0,1
1.00,-0.70,-0.66,-0.70,-0.73,-0.77,-2.85,-0.24,0,0,1
1.00,-0.77,-0.58,-0.78,-0.56,-0.61,-4.22,-0.17,0,0,1
1.00,-0.59,-0.65,-0.63,-0.78,-0.73,-2.74,-0.31,0,0,1
1.00,-0.64,-0.72,-0.76,-0.61,-0.77,-1.99,-0.29,0,0,1
1.00,-0.80,-0.68,-0.68,-0.76,-0.60,-2.21,0.17,0,0,1
1.00,-0.76,-0.65,-0.59,-0.56,-0.69,-4.25,-0.01,0,0,1
1.00,-0.58,-0.67,-0.72,-0.78,-0.78,-3.07,-0.30,0,0,1
1.00,-0.78,-0.59,-0.76,-0.58,-0.66,-2.74,-0.46,0,0,1
1.00,-0.68,-0.69,-0.68,-0.74,-0.69,-2.12,0.15,0,0,1
1.00,-0.71,-0.55,-0.58,-0.71,-0.66,-4.43,-0.50,0,0,1
1.00,-0.73,-0.78,-0.58,-0.64,-0.71,-3.05,0.43,0,0,1
1.00,-0.72,-0.73,-0.61,-0.57,-0.67,-3.18,-0.19,0,0,1
1.00,-0.66,-0.71,-0.68,-0.66,-0.65,-4.08,-0.40,0,0,1
1.00,-0.77,-0.56,-0.63,-0.68,-0.80,-2.28,0.12,0,0,1
1.00,-0.70,-0.63,-0.72,-0.63,-0.76,-2.97,0.35,0,0,1
1.00,-0.65,-0.60,-0.75,-0.71,-0.63,-2.13,0.32,0,0,1
1.00,-0.59,-0.78,-0.72,-0.78,-0.72,-3.66,0.46,0,0,1
1.00,-0.72,-0.61,-0.64,-0.58,-0.80,-3.50,-0.02,0,0,1
1.00,-0.79,-0.75,-0.67,-0.73,-0.68,-3.53,0.46,0,0,1
1.00,-0.73,-0.73,-0.78,-0.57,-0.74,-3.18,0.15,0,0,1
1.00,-0.56,-0.64,-0.60,-0.68,-0.57,-1.49,-0.09,0,0,1
1.00,-0.76,-0.69,-0.62,-0.60,-0.66,-1.53,0.33,0,0,1
1.00,-0.78,-0.62,-0.61,-0.68,-0.57,-1.79,0.30,0,0,1
1.00,-0.64,-0.74,-0.62,-0.64,-0.56,-3.70,-0.47,0,0,1
1.00,-0.63,-0.62,-0.72,-0.60,-0.68,-1.20,-0.32,0,0,1
1.00,-0.72,-0.57,-0.76,-0.75,-0.56,-0.91,-0.31,0,0,1
1.00,-0.67,-0.79,-0.65,-0.56,-0.79,-1.96,-0.04,0,0,1
1.00,-0.58,-0.56,-0.66,-0.78,-0.71,-1.81,0.13,0,0,1
1.00,-0.60,-0.76,-0.79,-0.79,-0.63,-3.33,-0.36,0,0,1
1.00,-0.67,-0.63,-0.69,-0.69,-0.71,-3.88,-0.42,0,0,1
1.00,-0.69,-0.79,-0.67,-0.62,-0.64,-2.86,0.32,0,0,1
1.00,-0.76,-0.59,-0.60,-0.73,-0.76,-1.52,-0.17,0,0,1
1.00,-0.71,-0.73,-0.73,-0.69,-0.65,-1.36,0.06,0,0,1
1.00,-0.57,-0.73,-0.78,-0.66,-0.80,-2.15,0.05,0,0,1
1.00,-0.76,-0.64,-0.59,-0.70,-0.74,-1.76,0.08,0,0,1
1.00,-0.56,-0.65,-0.69,-0.70,-0.77,-3.30,-0.36,0,0,1
1.00,-0.63,-0.58,-0.69,-0.72,-0.73,-3.40,0.46,0,0,1
1.00,-0.65,-0.78,-0.60,-0.78,-0.70,-2.09,0.07,0,0,1
1.00,-0.55,-0.71,-0.55,-0.60,-0.59,-3.41,-0.15,0,0,1
1.00,-0.75,-0.68,-0.67,-0.68,-0.65,-2.67,0.06,0,0,1
1.00,-0.61,-0.62,-0.67,-0.68,-0.56,-0.95,0.20,0,0,1
1.00,-0.69,-0.64,-0.75,-0.70,-0.70,-3.49,-0.08,0,0,1
1.00,-0.71,-0.55,-0.67,-0.67,-0.66,-1.57,0.00,0,0,1
1.00,-0.62,-0.62,-0.67,-0.73,-0.76,-3.29,-0.45,0,0,1
1.00,-0.63,-0.69,-0.60,-0.58,-0.69,-2.13,-0.04,0,0,1
-1.00,-0.61,-0.77,-0.69,-0.77,-0.66,-3.80,0.38,0,0,1
-1.00,-0.59,-0.67,-0.65,-0.61,-0.76,-1.85,0.00,0,0,1
-1.00,-0.73,-0.74,-0.72,-0.75,-0.69,-3.90,-0.09,0,0,1
-1.00,-0.67,-0.58,-0.65,-0.70,-0.63,-4.29,0.31,0,0,1
-1.00,-0.58,-0.61,-0.69,-0.56,-0.64,-1.49,-0.30,0,0,1
-1.00,-0.59,-0.64,-0.65,-0.63,-0.61,-1.07,-0.45,0,0,1
-1.00,-0.77,-0.58,-0.65,-0.56,-0.64,-0.92,-0.23,0,0,1
-1.00,-0.64,-0.74,-0.72,-0.75,-0.55,-3.64,-0.04,0,0,1
-1.00,-0.64,-0.65,-0.62,-0.63,-0.57,-0.81,0.48,0,0,1
-1.00,-0.79,-0.58,-0.58,-0.80,-0.72,-2.81,-0.10,0,0,1
-1.00,-0.56,-0.73,-0.66,-0.67,-0.78,-4.03,-0.22,0,0,1
-1.00,-0.73,-0.79,-0.74,-0.75,-0.75,-1.68,-0.26,0,0,1
-1.00,-0.67,-0.65,-0.80,-0.65,-0.70,-2.15,-0.20,0,0,1
-1.00,-0.76,-0.66,-0.65,-0.80,-0.71,-3.69,-0.30,0,0,1
-1.00,-0.70,-0.61,-0.74,-0.79,-0.71,-2.66,0.48,0,0,1
-1.00,-0.78,-0.67,-0.55,-0.61,-0.64,-2.53,0.44,0,0,1
-1.00,-0.61,-0.56,-0.67,-0.61,-0.79,-4.39,-0.09,0,0,1
-1.00,-0.55,-0.64,-0.78,-0.70,-0.68,-2.16,-0.02,0,0,1
-1.00,-0.63,-0.69,-0.66,-0.78,-0.59,-1.64,-0.10,0,0,1
-1.00,-0.71,-0.57,-0.66,-0.61,-0.68,-2.39,-0.40,0,0,1
-1.00,-0.79,-0.71,-0.62,-0.72,-0.67,-4.27,0.17,0,0,1
-1.00,-0.58,-0.73,-0.66,-0.59,-0.58,-3.15,-0.19,0,0,1
-1.00,-0.73,-0.62,-0.67,-0.78,-0.63,-2.00,-0.26,0,0,1
-1.00,-0.70,-0.56,-0.58,-0.70,-0.75,-4.03,-0.32,0,0,1
-1.00,-0.66,-0.74,-0.74,-0.72,-0.73,-4.11,-0.12,0,0,1
-1.00,-0.62,-0.65,-0.73,-0.61,-0.74,-3.17,-0.25,0,0,1
-1.00,-0.74,-0.58,-0.79,-0.78,-0.61,-4.49,0.15,0,0,1
-1.00,-0.55,-0.74,-0.68,-0.79,-0.60,-4.20,-0.03,0,0,1
-1.00,-0.61,-0.58,-0.55,-0.78,-0.63,-4.07,0.09,0,0,1
-1.00,-0.63,-0.61,-0.57,-0.76,-0.63,-3.01,-0.45,0,0,1
-1.00,-0.71,-0.78,-0.74,-0.77,-0.70,-3.48,0.34,0,0,1
-1.00,-0.70,-0.63,-0.57,-0.71,-0.61,-1.04,0.22,0,0,1
-1.00,-0.71,-0.65,-0.63,-0.66,-0.59,-2.25,0.23,0,0,1
-1.00,-0.73,-0.69,-0.65,-0.78,-0.76,-3.42,-0.08,0,0,1
-1.00,-0.78,-0.74,-0.74,-0.59,-0.58,-1.74,0.02,0,0,1
-1.00,-0.56,-0.66,-0.61,-0.74,-0.61,-2.42,0.12,0,0,1
-1.00,-0.70,-0.68,-0.70,-0.65,-0.59,-1.10,0.23,0,0,1
-1.00,-0.61,-0.77,-0.75,-0.60,-0.77,-2.76,-0.11,0,0,1
-1.00,-0.72,-0.62,-0.74,-0.60,-0.56,-3.06,-0.12,0,0,1
-1.00,-0.69,-0.76,-0.74,-0.56,-0.77,-1.76,-0.45,0,0,1
-1.00,-0.71,-0.71,-0.72,-0.56,-0.63,-1.51,0.38,0,0,1
-1.00,-0.64,-0.75,-0.56,-0.72,-0.69,-1.91,0.06,0,0,1
-1.00,-0.66,-0.58,-0.80,-0.62,-0.75,-1.40,-0.29,0,0,1
-1.00,-0.65,-0.77,-0.59,-0.76,-0.75,-3.50,-0.22,0,0,1
-1.00,-0.69,-0.72,-0.72,-0.71,-0.71,-2.66,-0.16,0,0,1
-1.00,-0.55,-0.72,-0.59,-0.76,-0.62,-1.11,0.46,0,0,1
-1.00,-0.56,-0.59,-0.63,-0.62,-0.79,-2.46,0.24,0,0,1
-1.00,-0.57,-0.60,-0.70,-0.69,-0.62,-3.73,-0.07,0,0,1
-1.00,-0.76,-0.79,-0.64,-0.69,-0.79,-4.08,-0.37,0,0,1
-1.00,-0.65,-0.75,-0.56,-0.73,-0.62,-0.98,0.19,0,0,1
-1.00,-0.58,-0.72,-0.65,-0.60,-0.77,-1.01,0.43,0,0,1
-1.00,-0.80,-0.62,-0.68,-0.62,-0.72,-3.74,0.29,0,0,1
-1.00,-0.74,-0.56,-0.64,-0.74,-0.62,-1.11,-0.36,0,0,1
-1.00,-0.67,-0.75,-0.69,-0.55,-0.76,-3.83,0.28,0,0,1
-1.00,-0.65,-0.73,-0.74,-0.80,-0.59,-0.91,-0.11,0,0,1
-1.00,-0.65,-0.75,-0.62,-0.55,-0.61,-2.21,-0.49,0,0,1
-1.00,-0.79,-0.60,-0.61,-0.66,-0.68,-1.21,-0.37,0,0,1
-1.00,-0.71,-0.61,-0.56,-0.61,-0.79,-2.65,-0.12,0,0,1
-1.00,-0.64,-0.71,-0.56,-0.56,-0.75,-2.85,0.23,0,0,1
-1.00,-0.69,-0.65,-0.61,-0.66,-0.59,-3.67,0.15,0,0,1
-1.00,-0.63,-0.67,-0.67,-0.73,-0.55,-0.93,-0.45,0,0,1
-1.00,-0.66,-0.74,-0.61,-0.71,-0.64,-3.65,-0.32,0,0,1
-1.00,-0.57,-0.79,-0.65,-0.56,-0.64,-3.28,0.04,0,0,1
-1.00,-0.71,-0.78,-0.66,-0.75,-0.60,-1.13,-0.35,0,0,1
-1.00,-0.68,-0.69,-0.59,-0.60,-0.62,-2.13,-0.26,0,0,1
-1.00,-0.62,-0.60,-0.70,-0.58,-0.70,-1.79,-0.17,0,0,1
-1.00,-0.69,-0.67,-0.63,-0.73,-0.72,-3.02,-0.01,0,0,1
-1.00,-0.55,-0.67,-0.62,-0.65,-0.57,-1.91,0.38,0,0,1
-1.00,-0.76,-0.57,-0.69,-0.56,-0.65,-1.37,-0.48,0,0,1
-1.00,-0.70,-0.77,-0.69,-0.74,-0.56,-2.70,-0.14,0,0,1
-1.00,-0.67,-0.66,-0.70,-0.59,-0.69,-0.81,0.10,0,0,1
-1.00,-0.64,-0.59,-0.62,-0.70,-0.60,-1.55,0.32,0,0,1
-1.00,-0.77,-0.66,-0.74,-0.72,-0.71,-2.20,-0.30,0,0,1
-1.00,-0.60,-0.66,-0.80,-0.75,-0.68,-3.24,-0.11,0,0,1
-1.00,-0.56,-0.60,-0.78,-0.79,-0.62,-0.89,0.46,0,0,1
-1.00,-0.80,-0.59,-0.71,-0.73,-0.57,-4.05,-0.30,0,0,1
-1.00,-0.67,-0.72,-0.57,-0.64,-0.80,-2.33,0.08,0,0,1
-1.00,-0.62,-0.58,-0.58,-0.75,-0.55,-2.40,0.27,0,0,1
-1.00,-0.60,-0.60,-0.73,-0.56,-0.73,-2.22,0.33,0,0,1
-1.00,-0.63,-0.62,-0.62,-0.65,-0.65,-4.40,-0.19,0,0,1
-1.00,-0.72,-0.65,-0.72,-0.66,-0.59,-3.47,-0.27,0,0,1
-1.00,-0.61,-0.69,-0.69,-0.68,-0.75,-0.81,0.24,0,0,1
-1.00,-0.65,-0.68,-0.80,-0.77,-0.69,-4.43,0.33,0,0,1
-1.00,-0.80,-0.69,-0.75,-0.57,-0.80,-3.20,0.41,0,0,1
-1.00,-0.65,-0.58,-0.67,-0.79,-0.73,-4.15,0.20,0,0,1
-1.00,-0.78,-0.75,-0.65,-0.78,-0.68,-3.62,0.11,0,0,1
-1.00,-0.63,-0.65,-0.70,-0.56,-0.70,-3.14,0.49,0,0,1
-1.00,-0.65,-0.67,-0.60,-0.61,-0.76,-4.07,0.11,0,0,1
-1.00,-0.69,-0.75,-0.65,-0.73,-0.69,-0.82,0.00,0,0,1
-1.00,-0.74,-0.58,-0.76,-0.70,-0.56,-2.50,-0.02,0,0,1
-1.00,-0.70,-0.57,-0.73,-0.59,-0.71,-2.13,-0.13,0,0,1
-1.00,-0.62,-0.67,-0.60,-0.71,-0.69,-2.92,0.48,0,0,1
-1.00,-0.68,-0.59,-0.69,-0.70,-0.57,-4.10,-0.17,0,0,1
-1.00,-0.67,-0.77,-0.59,-0.69,-0.64,-3.18,0.32,0,0,1
-1.00,-0.72,-0.64,-0.72,-0.78,-0.66,-2.97,-0.21,0,0,1
-1.00,-0.55,-0.59,-0.71,-0.75,-0.77,-4.38,-0.17,0,0,1
-1.00,-0.62,-0.61,-0.79,-0.71,-0.66,-4.14,0.15,0,0,1
-1.00,-0.72,-0.58,-0.68,-0.69,-0.66,-0.97,0.26,0,0,1
-1.00,-0.63,-0.61,-0.61,-0.58,-0.67,-0.93,-0.42,0,0,1
-1.00,-0.60,-0.74,-0.59,-0.77,-0.71,-4.02,0.20,0,0,1
1.00,-0.69,-1.16,-0.77,-0.81,-0.56,-2.70,0.54,1,0,0
1.00,-0.69,-0.85,-0.66,-0.81,-0.79,-1.43,0.55,1,0,0
1.00,-0.65,-0.93,-0.79,-1.10,-0.66,-3.41,0.58,1,0,0
1.00,-0.80,-0.95,-0.66,-1.17,-0.67,-1.87,0.47,1,0,0
1.00,-0.57,-1.11,-0.61,-1.00,-0.68,-4.13,0.48,1,0,0
1.00,-0.65,-0.87,-0.61,-0.99,-0.77,-1.55,0.53,1,0,0
1.00,-0.74,-1.18,-0.59,-1.07,-0.63,-2.87,0.56,1,0,0
1.00,-0.66,-0.86,-0.56,-0.88,-0.79,-2.00,0.62,1,0,0
1.00,-0.56,-0.86,-0.79,-0.97,-0.62,-2.60,0.62,1,0,0
1.00,-0.61,-1.16,-0.58,-0.84,-0.57,-1.79,0.58,1,0,0
1.00,-0.65,-1.00,-0.62,-0.95,-0.63,-3.32,0.47,1,0,0
1.00,-0.68,-0.88,-0.73,-1.00,-0.73,-3.03,0.57,1,0,0
1.00,-0.77,-1.05,-0.76,-0.86,-0.73,-2.36,0.59,1,0,0
1.00,-0.79,-1.17,-0.72,-1.10,-0.73,-0.96,0.55,1,0,0
1.00,-0.70,-1.04,-0.69,-0.92,-0.58,-3.25,0.62,1,0,0
1.00,-0.79,-0.90,-0.73,-0.96,-0.77,-3.42,0.57,1,0,0
1.00,-0.72,-1.17,-0.71,-1.14,-0.65,-3.67,0.46,1,0,0
1.00,-0.57,-0.83,-0.70,-0.86,-0.56,-3.80,0.60,1,0,0
1.00,-0.71,-1.05,-0.62,-1.06,-0.61,-3.91,0.53,1,0,0
1.00,-0.76,-1.15,-0.67,-1.07,-0.60,-4.01,0.59,1,0,0
1.00,-0.78,-1.04,-0.76,-1.01,-0.67,-3.67,0.58,1,0,0
1.00,-0.67,-0.89,-0.69,-1.15,-0.57,-1.61,0.48,1,0,0
1.00,-0.75,-1.09,-0.80,-0.81,-0.73,-3.12,0.53,1,0,0
1.00,-0.58,-0.92,-0.80,-0.94,-0.74,-2.57,0.61,1,0,0
1.00,-0.56,-1.08,-0.65,-1.04,-0.74,-1.08,0.51,1,0,0
1.00,-0.68,-1.17,-0.71,-1.05,-0.59,-2.10,0.56,1,0,0
1.00,-0.56,-0.87,-0.61,-0.91,-0.58,-3.54,0.54,1,0,0
1.00,-0.63,-1.15,-0.78,-1.10,-0.80,-0.94,0.57,1,0,0
1.00,-0.79,-1.03,-0.62,-1.13,-0.69,-0.99,0.59,1,0,0
1.00,-0.66,-1.08,-0.67,-0.97,-0.75,-4.39,0.61,1,0,0
1.00,-0.66,-1.08,-0.79,-1.05,-0.58,-2.48,0.47,1,0,0
1.00,-0.61,-1.15,-0.56,-1.10,-0.76,-2.67,0.56,1,0,0
1.00,-0.64,-0.89,-0.65,-1.13,-0.59,-3.17,0.46,1,0,0
1.00,-0.71,-1.18,-0.62,-1.09,-0.69,-2.21,0.62,1,0,0
1.00,-0.68,-1.06,-0.77,-0.98,-0.60,-1.80,0.55,1,0,0
1.00,-0.78,-0.93,-0.61,-1.17,-0.68,-2.25,0.51,1,0,0
